id_patient,redcap_repeat_instrument,redcap_repeat_instance,birthdate_patient,deathdate_patient,ssn_patient,drivers_patient,passport_patient,prefix_patient,first_patient,last_patient,suffix_patient,maiden_patient,marital_patient,race_patient,ethnicity_patient,gender_patient,birthplace_patient,address_patient,city_patient,state_patient,fips_patient,county_patient,zip_patient,lat_patient,lon_patient,healthcare_expenses_patient,healthcare_coverage_patient,income_patient,patients_complete,start_medication,stop_medication,payer_medication,encounter_medication,code_medication,description_medication,base_cost_medication,payer_coverage_medication,dispenses_medication,totalcost_medication,reasoncode_medication,reasondescription_medication,medications_complete,start_condition,stop_condition,encounter_condition,code_condition,description_condition,conditions_complete
c82f5c34-3ae1-8ff1-551e-dc93017651ba,medications,new,,,,,,,,,,,,,,,,,,,,,,,,,,,,1996-05-19T07:03:57Z,1997-05-25T07:03:57Z,a735bf55-83e9-331a-899d-a82a60b9f60c,6e04a53e-8213-cfb8-1b90-61a30d69e882,308136.0,amLODIPine 2.5 MG Oral Tablet,1.18,0.94,4.0,4.72,59621000.0,Essential hypertension (disorder),0,,,,,,
c82f5c34-3ae1-8ff1-551e-dc93017651ba,medications,new,,,,,,,,,,,,,,,,,,,,,,,,,,,,1996-05-26T07:03:57Z,,a735bf55-83e9-331a-899d-a82a60b9f60c,6e04a53e-8213-cfb8-1b90-61a30d69e882,312961.0,Simvastatin 20 MG Oral Tablet,285.36,228.29,88.0,25111.68,,,0,,,,,,
c82f5c34-3ae1-8ff1-551e-dc93017651ba,medications,new,,,,,,,,,,,,,,,,,,,,,,,,,,,,1996-05-26T07:03:57Z,,a735bf55-83e9-331a-899d-a82a60b9f60c,6e04a53e-8213-cfb8-1b90-61a30d69e882,866412.0,24 HR metoprolol succinate 100 MG Extended Release Oral Tablet,129.94,103.95,88.0,11434.72,,,0,,,,,,
c82f5c34-3ae1-8ff1-551e-dc93017651ba,medications,new,,,,,,,,,,,,,,,,,,,,,,,,,,,,1996-05-26T07:03:57Z,,a735bf55-83e9-331a-899d-a82a60b9f60c,6e04a53e-8213-cfb8-1b90-61a30d69e882,705129.0,Nitroglycerin 0.4 MG/ACTUAT Mucosal Spray,137.47,109.98,88.0,12097.36,,,0,,,,,,
32b3a8e6-eb49-744b-c7c9-bc414b262fff,medications,new,,,,,,,,,,,,,,,,,,,,,,,,,,,,1999-10-19T00:02:00Z,,26aab0cd-6aba-3e1b-ac5b-05c8867e762c,3f6325bb-3efd-775d-391a-c0d641153dc1,309362.0,Clopidogrel 75 MG Oral Tablet,1785.07,0.0,297.0,530165.79,,,0,,,,,,
32b3a8e6-eb49-744b-c7c9-bc414b262fff,medications,new,,,,,,,,,,,,,,,,,,,,,,,,,,,,1999-10-19T00:02:00Z,,26aab0cd-6aba-3e1b-ac5b-05c8867e762c,3f6325bb-3efd-775d-391a-c0d641153dc1,312961.0,Simvastatin 20 MG Oral Tablet,370.09,0.0,297.0,109916.73,,,0,,,,,,
32b3a8e6-eb49-744b-c7c9-bc414b262fff,medications,new,,,,,,,,,,,,,,,,,,,,,,,,,,,,1999-10-19T00:02:00Z,,26aab0cd-6aba-3e1b-ac5b-05c8867e762c,3f6325bb-3efd-775d-391a-c0d641153dc1,866412.0,24 HR metoprolol succinate 100 MG Extended Release Oral Tablet,129.94,0.0,297.0,38592.18,,,0,,,,,,
32b3a8e6-eb49-744b-c7c9-bc414b262fff,medications,new,,,,,,,,,,,,,,,,,,,,,,,,,,,,1999-10-19T00:02:00Z,,26aab0cd-6aba-3e1b-ac5b-05c8867e762c,3f6325bb-3efd-775d-391a-c0d641153dc1,705129.0,Nitroglycerin 0.4 MG/ACTUAT Mucosal Spray,101.0,0.0,297.0,29997.0,,,0,,,,,,
e66f2fd4-80fb-3a3c-08db-c0a9225ea9da,medications,new,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-03-14T22:21:00Z,2020-05-02T22:21:00Z,a735bf55-83e9-331a-899d-a82a60b9f60c,ac6c4fd6-db88-ee55-f29e-a45fbdf7a688,106892.0,insulin isophane  human 70 UNT/ML / insulin  regular  human 30 UNT/ML Injectable Suspension [Humulin],376.15,300.92,1.0,376.15,15777000.0,Prediabetes,0,,,,,,
e66f2fd4-80fb-3a3c-08db-c0a9225ea9da,medications,new,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-03-14T22:21:00Z,2020-05-02T22:21:00Z,a735bf55-83e9-331a-899d-a82a60b9f60c,ac6c4fd6-db88-ee55-f29e-a45fbdf7a688,310798.0,Hydrochlorothiazide 25 MG Oral Tablet,0.57,0.46,1.0,0.57,59621000.0,Essential hypertension (disorder),0,,,,,,
e66f2fd4-80fb-3a3c-08db-c0a9225ea9da,medications,new,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-03-14T22:21:00Z,2020-05-02T22:21:00Z,a735bf55-83e9-331a-899d-a82a60b9f60c,ac6c4fd6-db88-ee55-f29e-a45fbdf7a688,314076.0,lisinopril 10 MG Oral Tablet,0.91,0.73,1.0,0.91,59621000.0,Essential hypertension (disorder),0,,,,,,
e66f2fd4-80fb-3a3c-08db-c0a9225ea9da,medications,new,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-03-14T22:21:00Z,2020-05-02T22:21:00Z,a735bf55-83e9-331a-899d-a82a60b9f60c,ac6c4fd6-db88-ee55-f29e-a45fbdf7a688,308136.0,amLODIPine 2.5 MG Oral Tablet,0.92,0.74,1.0,0.92,59621000.0,Essential hypertension (disorder),0,,,,,,
e66f2fd4-80fb-3a3c-08db-c0a9225ea9da,medications,new,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-03-14T22:21:00Z,2020-05-02T22:21:00Z,a735bf55-83e9-331a-899d-a82a60b9f60c,ac6c4fd6-db88-ee55-f29e-a45fbdf7a688,904419.0,Alendronic acid 10 MG Oral Tablet,4.62,3.7,1.0,4.62,64859006.0,Osteoporosis (disorder),0,,,,,,
e66f2fd4-80fb-3a3c-08db-c0a9225ea9da,medications,new,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-03-21T22:21:00Z,,a735bf55-83e9-331a-899d-a82a60b9f60c,ac6c4fd6-db88-ee55-f29e-a45fbdf7a688,309362.0,Clopidogrel 75 MG Oral Tablet,578.2,462.56,48.0,27753.6,,,0,,,,,,
e66f2fd4-80fb-3a3c-08db-c0a9225ea9da,medications,new,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-03-21T22:21:00Z,,a735bf55-83e9-331a-899d-a82a60b9f60c,ac6c4fd6-db88-ee55-f29e-a45fbdf7a688,312961.0,Simvastatin 20 MG Oral Tablet,372.74,298.19,48.0,17891.52,,,0,,,,,,
e66f2fd4-80fb-3a3c-08db-c0a9225ea9da,medications,new,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-03-21T22:21:00Z,,a735bf55-83e9-331a-899d-a82a60b9f60c,ac6c4fd6-db88-ee55-f29e-a45fbdf7a688,866412.0,24 HR metoprolol succinate 100 MG Extended Release Oral Tablet,129.94,103.95,48.0,6237.12,,,0,,,,,,
e66f2fd4-80fb-3a3c-08db-c0a9225ea9da,medications,new,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-03-21T22:21:00Z,,a735bf55-83e9-331a-899d-a82a60b9f60c,ac6c4fd6-db88-ee55-f29e-a45fbdf7a688,705129.0,Nitroglycerin 0.4 MG/ACTUAT Mucosal Spray,475.66,380.53,48.0,22831.68,,,0,,,,,,
eeaadf3c-7c9e-e24e-7a82-1f54dc052d4f,medications,new,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012-08-25T14:58:35Z,,0133f751-9229-3cfd-815f-b6d4979bdd6a,c7469776-054e-6aac-0181-aac1b3ec4d5c,309362.0,Clopidogrel 75 MG Oral Tablet,1806.96,1806.96,140.0,252974.4,,,0,,,,,,
eeaadf3c-7c9e-e24e-7a82-1f54dc052d4f,medications,new,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012-08-25T14:58:35Z,,0133f751-9229-3cfd-815f-b6d4979bdd6a,c7469776-054e-6aac-0181-aac1b3ec4d5c,312961.0,Simvastatin 20 MG Oral Tablet,380.11,380.11,140.0,53215.4,,,0,,,,,,
eeaadf3c-7c9e-e24e-7a82-1f54dc052d4f,medications,new,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012-08-25T14:58:35Z,,0133f751-9229-3cfd-815f-b6d4979bdd6a,c7469776-054e-6aac-0181-aac1b3ec4d5c,866412.0,24 HR metoprolol succinate 100 MG Extended Release Oral Tablet,129.94,129.94,140.0,18191.6,,,0,,,,,,
eeaadf3c-7c9e-e24e-7a82-1f54dc052d4f,medications,new,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012-08-25T14:58:35Z,,0133f751-9229-3cfd-815f-b6d4979bdd6a,c7469776-054e-6aac-0181-aac1b3ec4d5c,705129.0,Nitroglycerin 0.4 MG/ACTUAT Mucosal Spray,210.4,210.4,140.0,29456.0,,,0,,,,,,
7699f755-8116-f332-ed48-2ec5c0123aa7,medications,new,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-07-31T08:27:51Z,,df166300-5a78-3502-a46a-832842197811,ea1928d6-35df-64e9-befc-57e0968b0a14,309362.0,Clopidogrel 75 MG Oral Tablet,1449.16,1399.16,80.0,115932.8,,,0,,,,,,
7699f755-8116-f332-ed48-2ec5c0123aa7,medications,new,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-07-31T08:27:51Z,,df166300-5a78-3502-a46a-832842197811,ea1928d6-35df-64e9-befc-57e0968b0a14,312961.0,Simvastatin 20 MG Oral Tablet,397.87,347.87,80.0,31829.6,,,0,,,,,,
7699f755-8116-f332-ed48-2ec5c0123aa7,medications,new,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-07-31T08:27:51Z,,df166300-5a78-3502-a46a-832842197811,ea1928d6-35df-64e9-befc-57e0968b0a14,866412.0,24 HR metoprolol succinate 100 MG Extended Release Oral Tablet,129.94,79.94,80.0,10395.2,,,0,,,,,,
7699f755-8116-f332-ed48-2ec5c0123aa7,medications,new,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-07-31T08:27:51Z,,df166300-5a78-3502-a46a-832842197811,ea1928d6-35df-64e9-befc-57e0968b0a14,705129.0,Nitroglycerin 0.4 MG/ACTUAT Mucosal Spray,456.47,406.47,80.0,36517.6,,,0,,,,,,
5e9300ab-b63c-5070-83b2-14f3eb4ff3b8,medications,new,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-04-07T04:51:21Z,2021-04-13T04:51:21Z,df166300-5a78-3502-a46a-832842197811,23105b61-8980-4c3a-edc4-c79c2e8d4550,314076.0,lisinopril 10 MG Oral Tablet,0.91,0.0,4.0,3.64,59621000.0,Essential hypertension (disorder),0,,,,,,
5e9300ab-b63c-5070-83b2-14f3eb4ff3b8,medications,new,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-04-14T04:51:21Z,,df166300-5a78-3502-a46a-832842197811,23105b61-8980-4c3a-edc4-c79c2e8d4550,309362.0,Clopidogrel 75 MG Oral Tablet,1417.55,1367.55,48.0,68042.4,,,0,,,,,,
5e9300ab-b63c-5070-83b2-14f3eb4ff3b8,medications,new,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-04-14T04:51:21Z,,df166300-5a78-3502-a46a-832842197811,23105b61-8980-4c3a-edc4-c79c2e8d4550,312961.0,Simvastatin 20 MG Oral Tablet,410.95,360.95,48.0,19725.6,,,0,,,,,,
5e9300ab-b63c-5070-83b2-14f3eb4ff3b8,medications,new,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-04-14T04:51:21Z,,df166300-5a78-3502-a46a-832842197811,23105b61-8980-4c3a-edc4-c79c2e8d4550,866412.0,24 HR metoprolol succinate 100 MG Extended Release Oral Tablet,129.94,79.94,48.0,6237.12,,,0,,,,,,
5e9300ab-b63c-5070-83b2-14f3eb4ff3b8,medications,new,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-04-14T04:51:21Z,,df166300-5a78-3502-a46a-832842197811,23105b61-8980-4c3a-edc4-c79c2e8d4550,705129.0,Nitroglycerin 0.4 MG/ACTUAT Mucosal Spray,313.03,263.03,48.0,15025.44,,,0,,,,,,
d261a475-24f4-c516-dfd4-b50713b5e097,medications,new,,,,,,,,,,,,,,,,,,,,,,,,,,,,1993-05-09T07:03:57Z,,a735bf55-83e9-331a-899d-a82a60b9f60c,bd5fa1f4-c03d-9ed3-33fe-11f4f3f5edf9,312961.0,Simvastatin 20 MG Oral Tablet,292.38,233.9,375.0,109642.5,,,0,,,,,,
d261a475-24f4-c516-dfd4-b50713b5e097,medications,new,,,,,,,,,,,,,,,,,,,,,,,,,,,,1993-05-09T07:03:57Z,,a735bf55-83e9-331a-899d-a82a60b9f60c,bd5fa1f4-c03d-9ed3-33fe-11f4f3f5edf9,866412.0,24 HR metoprolol succinate 100 MG Extended Release Oral Tablet,129.94,103.95,375.0,48727.5,,,0,,,,,,
d261a475-24f4-c516-dfd4-b50713b5e097,medications,new,,,,,,,,,,,,,,,,,,,,,,,,,,,,1993-05-09T07:03:57Z,,a735bf55-83e9-331a-899d-a82a60b9f60c,bd5fa1f4-c03d-9ed3-33fe-11f4f3f5edf9,705129.0,Nitroglycerin 0.4 MG/ACTUAT Mucosal Spray,84.08,67.26,375.0,31530.0,,,0,,,,,,
a1619bba-fcb3-9930-f036-594f4419a335,medications,new,,,,,,,,,,,,,,,,,,,,,,,,,,,,1988-02-11T17:31:17Z,,df166300-5a78-3502-a46a-832842197811,7c281445-0b66-0cec-c02a-4e4deed5e0a3,866412.0,24 HR metoprolol succinate 100 MG Extended Release Oral Tablet,129.94,79.94,439.0,57043.66,,,0,,,,,,
a1619bba-fcb3-9930-f036-594f4419a335,medications,new,,,,,,,,,,,,,,,,,,,,,,,,,,,,1988-02-11T17:31:17Z,,df166300-5a78-3502-a46a-832842197811,7c281445-0b66-0cec-c02a-4e4deed5e0a3,705129.0,Nitroglycerin 0.4 MG/ACTUAT Mucosal Spray,551.57,501.57,439.0,242139.23,,,0,,,,,,
aa7b5051-0ccb-680c-d080-d65cfd560991,medications,new,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-08-27T02:36:43Z,2020-09-01T02:36:43Z,a735bf55-83e9-331a-899d-a82a60b9f60c,d970e6dd-ca71-feef-0eb2-053d1678f5be,993770.0,Acetaminophen 300 MG / Codeine Phosphate 15 MG Oral Tablet,129.94,103.95,3.0,389.82,,,0,,,,,,
aa7b5051-0ccb-680c-d080-d65cfd560991,medications,new,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-08-27T02:36:43Z,2020-09-01T02:36:43Z,a735bf55-83e9-331a-899d-a82a60b9f60c,d970e6dd-ca71-feef-0eb2-053d1678f5be,310798.0,Hydrochlorothiazide 25 MG Oral Tablet,0.55,0.44,4.0,2.2,59621000.0,Essential hypertension (disorder),0,,,,,,
aa7b5051-0ccb-680c-d080-d65cfd560991,medications,new,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-08-27T02:36:43Z,2020-09-01T02:36:43Z,a735bf55-83e9-331a-899d-a82a60b9f60c,d970e6dd-ca71-feef-0eb2-053d1678f5be,209387.0,Acetaminophen 325 MG Oral Tablet [Tylenol],129.94,103.95,3.0,389.82,,,0,,,,,,
aa7b5051-0ccb-680c-d080-d65cfd560991,medications,new,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-08-27T02:36:43Z,2020-09-01T02:36:43Z,a735bf55-83e9-331a-899d-a82a60b9f60c,d970e6dd-ca71-feef-0eb2-053d1678f5be,314076.0,lisinopril 10 MG Oral Tablet,0.91,0.73,4.0,3.64,59621000.0,Essential hypertension (disorder),0,,,,,,
aa7b5051-0ccb-680c-d080-d65cfd560991,medications,new,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-08-27T02:36:43Z,2020-09-01T02:36:43Z,a735bf55-83e9-331a-899d-a82a60b9f60c,d970e6dd-ca71-feef-0eb2-053d1678f5be,308136.0,amLODIPine 2.5 MG Oral Tablet,0.95,0.76,4.0,3.8,59621000.0,Essential hypertension (disorder),0,,,,,,
43b2613b-76dd-a912-76bf-1f47686157cb,medications,new,,,,,,,,,,,,,,,,,,,,,,,,,,,,1996-09-14T23:39:36Z,,26aab0cd-6aba-3e1b-ac5b-05c8867e762c,21fe9ae6-4ad3-11b0-7194-cb1587c19c53,312961.0,Simvastatin 20 MG Oral Tablet,262.09,0.0,285.0,74695.65,,,0,,,,,,
43b2613b-76dd-a912-76bf-1f47686157cb,medications,new,,,,,,,,,,,,,,,,,,,,,,,,,,,,1996-09-14T23:39:36Z,,26aab0cd-6aba-3e1b-ac5b-05c8867e762c,21fe9ae6-4ad3-11b0-7194-cb1587c19c53,866412.0,24 HR metoprolol succinate 100 MG Extended Release Oral Tablet,129.94,0.0,285.0,37032.9,,,0,,,,,,
43b2613b-76dd-a912-76bf-1f47686157cb,medications,new,,,,,,,,,,,,,,,,,,,,,,,,,,,,1996-09-14T23:39:36Z,,26aab0cd-6aba-3e1b-ac5b-05c8867e762c,21fe9ae6-4ad3-11b0-7194-cb1587c19c53,705129.0,Nitroglycerin 0.4 MG/ACTUAT Mucosal Spray,76.08,0.0,285.0,21682.8,,,0,,,,,,
6a716193-8f00-23b6-e000-324e443dc939,medications,new,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-10-29T08:33:31Z,2024-01-21T08:33:31Z,a735bf55-83e9-331a-899d-a82a60b9f60c,cd541f73-0e7c-a4ae-7441-3d07df7fa780,310798.0,Hydrochlorothiazide 25 MG Oral Tablet,0.47,0.0,1.0,0.47,59621000.0,Essential hypertension (disorder),0,,,,,,
6a716193-8f00-23b6-e000-324e443dc939,medications,new,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-10-29T08:33:31Z,2024-01-21T08:33:31Z,a735bf55-83e9-331a-899d-a82a60b9f60c,cd541f73-0e7c-a4ae-7441-3d07df7fa780,1664463.0,24 HR tacrolimus 1 MG Extended Release Oral Tablet,129.94,0.0,1.0,129.94,161665007.0,History of renal transplant (situation),0,,,,,,
6a716193-8f00-23b6-e000-324e443dc939,medications,new,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-10-29T08:33:31Z,2024-01-21T08:33:31Z,a735bf55-83e9-331a-899d-a82a60b9f60c,cd541f73-0e7c-a4ae-7441-3d07df7fa780,314076.0,lisinopril 10 MG Oral Tablet,0.91,0.0,1.0,0.91,59621000.0,Essential hypertension (disorder),0,,,,,,
6a716193-8f00-23b6-e000-324e443dc939,medications,new,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-10-29T08:33:31Z,2024-01-21T08:33:31Z,a735bf55-83e9-331a-899d-a82a60b9f60c,cd541f73-0e7c-a4ae-7441-3d07df7fa780,308136.0,amLODIPine 2.5 MG Oral Tablet,0.96,0.0,1.0,0.96,59621000.0,Essential hypertension (disorder),0,,,,,,
9bf8bee3-eecd-3a21-e391-a28e7b3deb49,medications,new,,,,,,,,,,,,,,,,,,,,,,,,,,,,2008-03-10T08:56:58Z,,d18ef2e6-ef40-324c-be54-34a5ee865625,82248be7-584d-c5fc-b18a-7b5fb9d1c838,309362.0,Clopidogrel 75 MG Oral Tablet,779.14,744.14,186.0,144920.04,,,0,,,,,,
9bf8bee3-eecd-3a21-e391-a28e7b3deb49,medications,new,,,,,,,,,,,,,,,,,,,,,,,,,,,,2008-03-10T08:56:58Z,,d18ef2e6-ef40-324c-be54-34a5ee865625,82248be7-584d-c5fc-b18a-7b5fb9d1c838,312961.0,Simvastatin 20 MG Oral Tablet,387.6,352.6,186.0,72093.6,,,0,,,,,,
9bf8bee3-eecd-3a21-e391-a28e7b3deb49,medications,new,,,,,,,,,,,,,,,,,,,,,,,,,,,,2008-03-10T08:56:58Z,,d18ef2e6-ef40-324c-be54-34a5ee865625,82248be7-584d-c5fc-b18a-7b5fb9d1c838,866412.0,24 HR metoprolol succinate 100 MG Extended Release Oral Tablet,129.94,94.94,186.0,24168.84,,,0,,,,,,
9bf8bee3-eecd-3a21-e391-a28e7b3deb49,medications,new,,,,,,,,,,,,,,,,,,,,,,,,,,,,2008-03-10T08:56:58Z,,d18ef2e6-ef40-324c-be54-34a5ee865625,82248be7-584d-c5fc-b18a-7b5fb9d1c838,705129.0,Nitroglycerin 0.4 MG/ACTUAT Mucosal Spray,161.47,126.47,186.0,30033.42,,,0,,,,,,
498d7f66-f47f-95a9-39b8-7caf09e6ec04,medications,new,,,,,,,,,,,,,,,,,,,,,,,,,,,,2008-10-11T23:39:36Z,,a735bf55-83e9-331a-899d-a82a60b9f60c,f84e60d5-eba6-371a-4271-95249ae8c345,309362.0,Clopidogrel 75 MG Oral Tablet,1082.35,865.88,188.0,203481.8,,,0,,,,,,
498d7f66-f47f-95a9-39b8-7caf09e6ec04,medications,new,,,,,,,,,,,,,,,,,,,,,,,,,,,,2008-10-11T23:39:36Z,,a735bf55-83e9-331a-899d-a82a60b9f60c,f84e60d5-eba6-371a-4271-95249ae8c345,312961.0,Simvastatin 20 MG Oral Tablet,243.34,194.67,188.0,45747.92,,,0,,,,,,
498d7f66-f47f-95a9-39b8-7caf09e6ec04,medications,new,,,,,,,,,,,,,,,,,,,,,,,,,,,,2008-10-11T23:39:36Z,,a735bf55-83e9-331a-899d-a82a60b9f60c,f84e60d5-eba6-371a-4271-95249ae8c345,866412.0,24 HR metoprolol succinate 100 MG Extended Release Oral Tablet,129.94,103.95,188.0,24428.72,,,0,,,,,,
498d7f66-f47f-95a9-39b8-7caf09e6ec04,medications,new,,,,,,,,,,,,,,,,,,,,,,,,,,,,2008-10-11T23:39:36Z,,a735bf55-83e9-331a-899d-a82a60b9f60c,f84e60d5-eba6-371a-4271-95249ae8c345,705129.0,Nitroglycerin 0.4 MG/ACTUAT Mucosal Spray,578.62,462.9,188.0,108780.56,,,0,,,,,,
efb395ab-2ed0-0661-3167-63f14e5d442e,medications,new,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-12-06T03:22:18Z,,a735bf55-83e9-331a-899d-a82a60b9f60c,1f066fb8-6b54-f80b-f9f0-b0586e594e15,309362.0,Clopidogrel 75 MG Oral Tablet,528.18,422.54,15.0,7922.7,,,0,,,,,,
efb395ab-2ed0-0661-3167-63f14e5d442e,medications,new,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-12-06T03:22:18Z,,a735bf55-83e9-331a-899d-a82a60b9f60c,1f066fb8-6b54-f80b-f9f0-b0586e594e15,312961.0,Simvastatin 20 MG Oral Tablet,250.78,200.62,15.0,3761.7,,,0,,,,,,
efb395ab-2ed0-0661-3167-63f14e5d442e,medications,new,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-12-06T03:22:18Z,,a735bf55-83e9-331a-899d-a82a60b9f60c,1f066fb8-6b54-f80b-f9f0-b0586e594e15,866412.0,24 HR metoprolol succinate 100 MG Extended Release Oral Tablet,129.94,103.95,15.0,1949.1,,,0,,,,,,
efb395ab-2ed0-0661-3167-63f14e5d442e,medications,new,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-12-06T03:22:18Z,,a735bf55-83e9-331a-899d-a82a60b9f60c,1f066fb8-6b54-f80b-f9f0-b0586e594e15,705129.0,Nitroglycerin 0.4 MG/ACTUAT Mucosal Spray,312.01,249.61,15.0,4680.15,,,0,,,,,,
111f1719-a5d1-92c8-e4e5-90fe8918d1b9,medications,new,,,,,,,,,,,,,,,,,,,,,,,,,,,,2006-10-31T03:23:58Z,,26aab0cd-6aba-3e1b-ac5b-05c8867e762c,475eeb8a-b756-73fa-3129-027d398c9cdb,309362.0,Clopidogrel 75 MG Oral Tablet,1602.93,1602.93,211.0,338218.23,,,0,,,,,,
111f1719-a5d1-92c8-e4e5-90fe8918d1b9,medications,new,,,,,,,,,,,,,,,,,,,,,,,,,,,,2006-10-31T03:23:58Z,,26aab0cd-6aba-3e1b-ac5b-05c8867e762c,475eeb8a-b756-73fa-3129-027d398c9cdb,312961.0,Simvastatin 20 MG Oral Tablet,206.79,206.79,211.0,43632.69,,,0,,,,,,
111f1719-a5d1-92c8-e4e5-90fe8918d1b9,medications,new,,,,,,,,,,,,,,,,,,,,,,,,,,,,2006-10-31T03:23:58Z,,26aab0cd-6aba-3e1b-ac5b-05c8867e762c,475eeb8a-b756-73fa-3129-027d398c9cdb,866412.0,24 HR metoprolol succinate 100 MG Extended Release Oral Tablet,129.94,129.94,211.0,27417.34,,,0,,,,,,
111f1719-a5d1-92c8-e4e5-90fe8918d1b9,medications,new,,,,,,,,,,,,,,,,,,,,,,,,,,,,2006-10-31T03:23:58Z,,26aab0cd-6aba-3e1b-ac5b-05c8867e762c,475eeb8a-b756-73fa-3129-027d398c9cdb,705129.0,Nitroglycerin 0.4 MG/ACTUAT Mucosal Spray,165.55,165.55,211.0,34931.05,,,0,,,,,,
b4f2d9e7-97c8-fe54-bc35-fe7809d8f43a,medications,new,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012-06-23T07:24:45Z,2013-06-29T07:24:45Z,26aab0cd-6aba-3e1b-ac5b-05c8867e762c,f63d8262-702c-efe0-e01d-ebf5243e32e6,860975.0,24 HR Metformin hydrochloride 500 MG Extended Release Oral Tablet,30.09,0.0,12.0,361.08,44054006.0,Diabetes mellitus type 2 (disorder),0,,,,,,
b4f2d9e7-97c8-fe54-bc35-fe7809d8f43a,medications,new,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012-06-23T07:24:45Z,2013-06-29T07:24:45Z,26aab0cd-6aba-3e1b-ac5b-05c8867e762c,f63d8262-702c-efe0-e01d-ebf5243e32e6,314076.0,lisinopril 10 MG Oral Tablet,0.91,0.0,4.0,3.64,59621000.0,Essential hypertension (disorder),0,,,,,,
b4f2d9e7-97c8-fe54-bc35-fe7809d8f43a,medications,new,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012-06-30T07:24:45Z,,26aab0cd-6aba-3e1b-ac5b-05c8867e762c,f63d8262-702c-efe0-e01d-ebf5243e32e6,309362.0,Clopidogrel 75 MG Oral Tablet,1853.38,0.0,74.0,137150.12,,,0,,,,,,
b4f2d9e7-97c8-fe54-bc35-fe7809d8f43a,medications,new,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012-06-30T07:24:45Z,,26aab0cd-6aba-3e1b-ac5b-05c8867e762c,f63d8262-702c-efe0-e01d-ebf5243e32e6,312961.0,Simvastatin 20 MG Oral Tablet,519.5,0.0,74.0,38443.0,,,0,,,,,,
b4f2d9e7-97c8-fe54-bc35-fe7809d8f43a,medications,new,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012-06-30T07:24:45Z,,26aab0cd-6aba-3e1b-ac5b-05c8867e762c,f63d8262-702c-efe0-e01d-ebf5243e32e6,866412.0,24 HR metoprolol succinate 100 MG Extended Release Oral Tablet,129.94,0.0,74.0,9615.56,,,0,,,,,,
b4f2d9e7-97c8-fe54-bc35-fe7809d8f43a,medications,new,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012-06-30T07:24:45Z,,26aab0cd-6aba-3e1b-ac5b-05c8867e762c,f63d8262-702c-efe0-e01d-ebf5243e32e6,705129.0,Nitroglycerin 0.4 MG/ACTUAT Mucosal Spray,177.92,0.0,74.0,13166.08,,,0,,,,,,
f862afb9-973b-c46c-4adb-815bcf82c1af,medications,new,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-07-31T03:12:15Z,,d31fccc3-1767-390d-966a-22a5156f4219,7b5b5162-c150-15ac-e7de-4471e7286e19,309362.0,Clopidogrel 75 MG Oral Tablet,893.28,605.94,93.0,83075.04,,,0,,,,,,
