Id,BIRTHDATE,DEATHDATE,SSN,DRIVERS,PASSPORT,PREFIX,FIRST,LAST,SUFFIX,MAIDEN,MARITAL,RACE,ETHNICITY,GENDER,BIRTHPLACE,ADDRESS,CITY,STATE,COUNTY,FIPS,ZIP,LAT,LON,HEALTHCARE_EXPENSES,HEALTHCARE_COVERAGE,INCOME
e30a58cb-25cb-1216-8be7-26f07ca8d968,1987-01-01,,999-42-8383,S99923761,X52274770X,Mrs.,Trinh357,Feil794,,Dare640,M,native,nonhispanic,F,Ridgecrest  California  US,925 Hansen Dam,Costa Mesa,California,Orange County,6059,92614,33.72633808227195,-117.83274111001094,133817.23,1992923.37,34054
825e4dac-8d74-c7f6-d577-a1dac0540281,1988-05-20,,999-93-3666,S99911930,X54717218X,Ms.,Mammie808,Weber641,,,S,white,hispanic,F,East Porterville  California  US,1037 Ryan Avenue,San Buenaventura (Ventura),California,Ventura County,6111,93060,34.0390204097359,-119.4357229104531,122832.55,174860.24,82894
c02d895b-bfe1-0746-052f-4a9a8b2c6851,2022-12-21,,999-51-5456,,,,Long300,Larson43,,,,white,nonhispanic,M,Los Angeles  California  US,174 Collins Port,Santa Monica,California,Los Angeles County,6037,90401,33.97133430158148,-118.51815082251969,6260.44,0.00,55496
f5502975-21b1-6a26-00ba-0479ee7013f1,1963-01-05,,999-22-4042,S99999087,X57863642X,Ms.,Deeann517,Predovic534,,,S,black,nonhispanic,F,Fremont  California  US,529 Wolff Approach Apt 90,San Jose,California,Santa Clara County,6085,95054,37.34301766453531,-121.95749810516844,502350.30,2266652.26,171188
33be06be-326c-ba46-ab28-bf0b6e61b6cc,1993-02-09,,999-72-4929,S99913295,X64119619X,Mr.,Gonzalo160,Estrada938,,,M,white,hispanic,M,San Jose  San Jose  CR,383 Corkery Street,Los Angeles,California,Los Angeles County,6037,91371,34.079960246353956,-118.44975183591993,68256.74,41292.59,101868
45c20659-aac3-fae5-dc23-b6f51f53ca71,1999-07-24,,999-68-8711,S99989226,X37828654X,Mr.,Miguel Ángel46,Moya426,,,,white,hispanic,M,Kingston  Kingston  JM,709 Fadel Track Unit 60,Bakersfield,California,Kern County,6029,93314,35.381395980858265,-119.06198632219296,16125.46,546897.48,23978
c5aae17c-1c3e-f426-0637-332b1e75f17b,2006-07-30,,999-86-7356,S99991588,,,Jerri638,Labadie908,,,,white,nonhispanic,F,Pinole  California  US,946 Cronin Well,Los Angeles,California,Los Angeles County,6037,90069,33.914128531579216,-118.26751042794753,65547.55,0.00,73103
97d56f10-7790-28c7-214d-0d9b56680a9a,1970-07-20,1988-07-02,999-97-1581,S99959084,,,Ellis535,Hammes673,,,,white,nonhispanic,M,Los Angeles  California  US,371 Hilpert Station,Palo Alto,California,Santa Clara County,6085,94022,37.38431272798798,-122.17829207708178,33671.03,25.66,901575
9e7c8b87-9d7b-76a7-afb1-1fd7e326641e,2003-03-14,,999-80-3049,S99976534,X18492774X,Mr.,Marcus77,Miller503,,,,white,nonhispanic,M,Santa Monica  California  US,640 Christiansen Branch,Compton,California,Los Angeles County,6037,90222,33.88456911313689,-118.22315211252098,7419.91,30755.24,24947
0f741711-892c-0624-43a6-8cbd6ee67af1,2008-10-05,,999-96-3969,,,,Winter723,Heller342,,,,white,nonhispanic,F,El Dorado Hills  California  US,899 Koepp Viaduct Unit 14,Winter Gardens,California,San Diego County,,00000,32.87528208763865,-116.9606210442653,24889.23,0.00,133752
9f6db08f-a67e-9a01-6287-6a8edfa5ada0,2007-05-14,,999-59-5384,S99959397,,,Morgan564,Kris249,,,,white,hispanic,F,Fortuna  California  US,1009 Dibbert Extension Apt 23,Santa Ana,California,Orange County,6059,92701,33.702911137736535,-117.88357402599418,22783.58,16074.30,110980
395b303a-57b6-4aa2-381d-5ee153e9642c,1992-08-10,,999-44-5920,S99935059,X1568366X,Mr.,Danny396,Heathcote539,,,M,white,nonhispanic,M,Los Angeles  California  US,622 Green Parade Unit 93,Oakland,California,Alameda County,6001,94608,37.78875400796314,-122.24582487958601,32533.98,0.00,166731
ce886c7c-f03e-d006-c21f-065430fb8ef0,2011-04-19,,999-15-9442,,,,Mahalia897,Funk324,,,,white,nonhispanic,F,Los Angeles  California  US,958 Considine Key,Tustin,California,Orange County,6059,92606,33.7813762297812,-117.74311264796071,19793.67,0.00,106253
f7cdecf1-0f43-1113-a649-0fd338778f1f,1966-03-21,,999-61-2992,S99915239,X22096780X,Mrs.,Brenna468,Dach178,,DuBuque211,M,white,hispanic,F,San Francisco  California  US,334 Cartwright Promenade,Lake Forest,California,Orange County,6059,92610,33.68053012684107,-117.76717274695946,1586815.20,983582.30,97274
b2b0467c-63d9-bc13-9534-367cbcc5e7e2,2019-06-12,,999-55-1228,,,,Merrilee429,Kohler843,,,,black,nonhispanic,F,Antioch  California  US,620 Ryan Key,Blythe,California,Riverside County,6065,92225,33.560850231790695,-114.63136194462115,10859.28,6506.18,62060
72231aa6-c6aa-d477-e2d9-e8be1bd72071,1963-03-25,,999-66-2701,S99926768,X2251238X,Mrs.,Sanda877,Abshire638,,Dooley940,M,white,nonhispanic,F,Fresno  California  US,760 Stiedemann Viaduct Suite 46,San Pablo,California,Contra Costa County,6013,94806,37.91323485379416,-122.26039785866337,398549.95,2480997.36,25298
2ca4947d-ac0b-0a79-4b28-54dcda100ac0,1999-04-16,,999-81-2307,S99975110,X23836162X,Ms.,Glenn0,Douglas31,,,,black,nonhispanic,F,Beaumont  California  US,123 Rath Avenue,San Jose,California,Santa Clara County,6085,95125,37.39957947589474,-121.96823275066484,156528.24,1284484.99,104084
7318b8c6-a1af-b471-f57a-54e220634ac0,2014-10-13,,999-64-7868,,,,Latisha994,Mante251,,,,white,nonhispanic,F,Oceanside  California  US,856 Farrell Crossroad Unit 76,Rio Linda,California,Sacramento County,6067,95673,38.65498401724444,-121.41402042036047,4263.00,37459.73,27359
aec0acf1-02fc-63c6-7eaf-b2351cec6168,2011-09-23,,999-12-2886,,,,Argelia29,McClure239,,,,asian,nonhispanic,F,San Jose  California  US,353 Hoeger Ferry,Manhattan Beach,California,Los Angeles County,6037,90266,33.85958982290589,-118.37415701768056,26400.95,84.97,131752
5b1fb8e2-5c77-1e8b-3d4e-a78cbaeebb21,2018-12-03,,999-79-2649,,,,Lauri399,Willms744,,,,white,nonhispanic,F,Escondido  California  US,744 Marquardt Port,Colton,California,San Bernardino County,6071,92410,33.98630458270414,-117.35073036646779,9621.22,2497.61,47721
f5b3b645-9594-98cb-9d5d-7df42113f43d,1990-04-12,,999-24-1631,S99975630,X72814211X,Mr.,George991,Adams676,,,M,asian,nonhispanic,M,Beijing  Beijing Municipality  CN,462 Metz Passage Unit 23,Los Angeles,California,Los Angeles County,6037,91330,33.960865062141565,-118.43249116412076,10430.57,204067.19,22824
3689a4fa-67fb-174f-ac46-b7fda0cf2e06,2020-07-11,,999-14-2015,,,,Crystle668,Klocko335,,,,black,nonhispanic,F,Hayward  California  US,967 Gottlieb Gateway,Berkeley,California,Alameda County,6001,94707,37.91133330220711,-122.27541561422298,11441.48,864.16,156242
4d1d34ad-f913-54ec-f761-b6a7719d74f1,1953-04-21,,999-41-5742,S99996009,X19641573X,Mrs.,Lita714,Torp761,,Heaney114,M,white,nonhispanic,F,Turlock  California  US,433 Frami Meadow,Los Angeles,California,Los Angeles County,6037,90038,33.782842071993336,-118.18601147038852,756468.14,368685.54,68142
307752e8-3fcd-2589-9640-683d176c7a03,2021-02-11,,999-20-9119,,,,Pedro316,Prado282,,,,white,hispanic,M,Salisbury  Saint Joseph Parish  DM,126 Runolfsson Course,West Puente Valley,California,Los Angeles County,,00000,34.03121503785456,-117.94397912783931,4577.35,4383.39,50560
0ad983ed-5013-4956-6143-f13c77f2f564,1998-02-17,,999-72-6610,S99973817,X40959874X,Ms.,Victoria535,Porras535,,,,white,hispanic,F,Mexico City  Mexico City  MX,822 Carter Annex,Antioch,California,Contra Costa County,6013,94531,37.93535844050018,-121.6731678933152,110118.70,186362.83,151281
d527db9b-c3a6-b5b1-2128-7abc78abcd12,1982-08-18,,999-44-7280,S99949314,X8874728X,Mrs.,Verona337,Gibson10,,Crooks415,D,white,nonhispanic,F,Riverside  California  US,721 D'Amore Burg,East Los Angeles,California,Los Angeles County,6037,90022,34.018389076446184,-118.19580251588299,129042.59,1321090.85,24472
548ed32c-c13f-930d-b6ed-3a6e7d00c288,1958-02-01,2017-07-21,999-76-7854,S99942188,X81906427X,Ms.,Helaine42,Sporer811,,,S,white,nonhispanic,F,El Segundo  California  US,198 Wisozk Ville,Pomona,California,Los Angeles County,6037,91765,34.03603856202657,-117.79222336983347,1058543.37,371523.91,39297
e9bfffce-97a0-9f36-5f18-d73ee71bd61f,2021-09-24,,999-78-8705,,,,Patsy569,Wehner319,,,,white,nonhispanic,F,Desert View Highlands  California  US,659 Bernhard Run,Vallejo,California,Solano County,6095,94534,38.14871251930216,-122.20974265276878,7214.15,0.00,99283
b55a16ae-9f5f-6519-3c0e-9a0a9a6fb2e7,1940-02-14,,999-63-8156,S99920504,X55179561X,Ms.,Krysta658,Mills423,,,S,white,hispanic,F,Eastvale  California  US,883 Metz Avenue Unit 15,Rialto,California,San Bernardino County,6071,92377,34.12653942997667,-117.4444384567632,288401.80,3269887.94,24020
2592c95c-b647-5ade-8d80-920b8f572093,1977-09-14,2017-06-12,999-54-5800,S99958276,X435848X,Mr.,Blake449,Flatley871,,,M,white,nonhispanic,M,San Jose  California  US,231 Prosacco Passage,Gardena,California,Los Angeles County,6037,90248,33.8921845913051,-118.3085760680819,42598.99,64570.63,24729
4e480dc0-1ed1-41da-67de-24ee1889190c,1984-06-08,,999-55-5622,S99971202,X242207X,Mr.,Juan Carlos348,Olivera810,,,M,asian,hispanic,M,Guatemala City  Guatemala  GT,772 Howell Lock,Redondo Beach,California,Los Angeles County,6037,90278,33.87794640698689,-118.38620462153354,5871.99,56326.28,16226
09cde229-b70a-03fe-7821-522b9a261b25,1944-11-02,,999-71-2880,S99953739,X829432X,Mr.,Nolan344,Hilll811,,,S,white,hispanic,M,Thousand Oaks  California  US,601 Simonis Union,San Bernardino,California,San Bernardino County,6071,92324,34.04950281921838,-117.33860815128091,197562.46,237384.78,83847
ca2e0e83-5a1c-3423-c96f-28574b31b26e,1985-05-13,,999-26-2500,S99988543,X3427393X,Mrs.,Silvia880,Tamayo777,,Urrutia540,M,white,hispanic,F,Guatemala City  Guatemala  GT,907 McDermott Parade Apt 90,Fallbrook,California,San Diego County,6073,92028,33.37521960381472,-117.25636241320899,186868.47,588913.69,28825
f7d396b5-7c4f-371c-14ad-7f2433c706ec,1947-01-17,1984-07-18,999-26-6968,S99990063,X43785011X,Mr.,Chad48,Frami345,,,M,asian,nonhispanic,M,Santa Rosa  California  US,349 Brekke Overpass,Los Angeles,California,Los Angeles County,6037,90033,34.154653805265816,-118.4956340192495,229653.49,342692.32,31534
4a68716d-2bc5-9718-8dc3-02688af77bbc,1974-09-26,,999-35-7605,S99934613,X10950893X,Mr.,Gilberto712,Tejada731,,,S,white,hispanic,M,Juarez  Chihuahua  MX,1068 Wiza Harbor,Saratoga,California,Santa Clara County,6085,95030,37.176390796988635,-122.00904500393902,80659.31,60891.16,26269
ca2d08be-913f-9900-8fb5-ccaae366e85d,1988-05-02,,999-28-6314,S99980135,X41447745X,Mrs.,Brianne669,Lakin515,,Gerhold939,M,white,hispanic,F,Oakland  California  US,962 Price Annex Apt 84,Los Angeles,California,Los Angeles County,6037,91367,34.04680445618087,-118.22868852551193,109202.09,554454.66,34811
ae23a054-893e-9329-08f4-93390438d98e,1957-10-07,2022-08-08,999-89-2711,S99980566,X25324015X,Mr.,Erin498,Abbott774,,,M,white,nonhispanic,M,Manteca  California  US,729 Von Trace,Roseville,California,Placer County,6061,95765,38.80273690513674,-121.27784709086863,103033.22,260964.07,117053
3cb00c16-2f1c-903e-6e16-3d6609af4545,2003-12-31,,999-71-9420,S99948718,X8959051X,Mr.,Armando772,Senger904,,,,white,nonhispanic,M,West Covina  California  US,496 Gottlieb Rapid,Piñon Hills,California,San Bernardino County,,00000,34.47247379938515,-117.623623470293,2700.00,33231.18,7991
cd3c4d56-d9e2-9666-8113-1d1fd04adbdb,1954-06-16,,999-74-2486,S99989118,X63630488X,Mrs.,Clara183,Rincón417,,Peña909,W,white,hispanic,F,Caguas  Puerto Rico  PR,1028 Stamm Landing Suite 81,Mariposa County,California,Mariposa County,6043,95338,37.46293052542015,-119.96580570105705,155031.26,922713.47,159512
cb316e0b-0a87-f074-73f6-8fe95088064c,2003-05-19,,999-55-4999,S99923435,X43237749X,Ms.,Lesli455,Beier427,,,,asian,nonhispanic,F,Macau  Macao Special Administrative Region of the People's Republic of China  CN,691 Abernathy Byway,West Hollywood,California,Los Angeles County,6037,90046,34.048353871350564,-118.28994601043287,8530.64,1520224.86,12146
b2270854-1bb9-3d17-4b23-0aaf098988da,1977-09-14,,999-42-9176,S99943844,X27255406X,Mr.,Agustin437,Rohan584,,,M,white,nonhispanic,M,Santa Clara  California  US,740 Hilpert Light Suite 12,Gardena,California,Los Angeles County,6037,90249,33.926366058048615,-118.2636746599124,45244.53,49174.44,24729
b29314de-cc9b-797c-0766-4fb608158c06,1993-11-01,,999-15-1414,S99949903,X4178200X,Ms.,Regenia619,Lockman863,,,S,other,nonhispanic,F,Los Angeles  California  US,112 Moore Brook Suite 50,Lake Elsinore,California,Riverside County,6065,92883,33.63773982036191,-117.33345879314443,108772.25,474577.21,101245
d0d995a8-6020-1cc5-23d6-11439ce0a219,2013-12-10,,999-61-8645,,,,Bobette685,Crooks415,,,,white,nonhispanic,F,Elk Grove  California  US,308 Boyer Bay Suite 2,Orange,California,Orange County,6059,92866,33.74215614627607,-117.79327710514364,1550.00,28827.17,41717
e6d25b89-030b-c6ec-ddbf-3afe5ef7b141,1992-09-29,,999-82-6594,S99950872,X16935767X,Mr.,Jacob959,Dooley940,,,S,white,nonhispanic,M,El Paso de Robles (Paso Robles)  California  US,652 Fritsch Spur,San Francisco,California,San Francisco County,6075,94158,37.76301392552663,-122.43308910650633,50566.15,1769.26,750239
eee93a37-d19b-1668-1e77-e84ea45aef3c,1997-08-08,,999-32-1533,S99953867,X6328011X,Mr.,Chad48,Bogan287,,,,white,nonhispanic,M,Livermore  California  US,666 Heidenreich Flat Suite 75,Roseville,California,Placer County,6061,95765,38.803910532094605,-121.25801156563888,7546.73,366736.89,21897
0433e4ef-a6b1-28a6-fc08-1e8b34331b67,1957-10-07,,999-84-4900,S99961331,X28143732X,Mr.,Claud279,Murphy561,,,D,white,nonhispanic,M,Camarillo  California  US,913 Simonis Frontage road,Roseville,California,Placer County,6061,95677,38.71143146286392,-121.21747852534,120769.36,94885.92,117053
36e2b71b-0ddb-2c79-f98f-62948d5a08ca,1958-02-24,1969-12-01,999-56-5837,,,,Regina408,Funk324,,,,white,nonhispanic,F,Goleta  California  US,310 Pfannerstill Gateway,South San Francisco,California,San Mateo County,6081,94128,37.69869965852364,-122.43674326514481,27981.93,28801.07,120400
1720a1e8-c3bc-6da1-fe11-7db69e11726b,1947-01-17,2013-01-20,999-98-4275,S99943134,X29984263X,Mr.,Pat3,Terry864,,,D,asian,nonhispanic,M,Woodlake  California  US,897 Marquardt Ville,Los Angeles,California,Los Angeles County,6037,90013,34.17857682831577,-118.54295695139623,140527.27,288355.32,31534
0afe6a09-20dc-cd87-614f-ac741a04e8c2,2010-01-08,,999-85-8679,,,,Sergio619,Langworth352,,,,white,nonhispanic,M,San Mateo  California  US,928 Parisian Byway Unit 69,San Francisco,California,San Francisco County,6075,94104,37.749656536994856,-122.43128858198294,20368.12,17127.48,93311
03bea1e0-59e9-7fc2-850e-127bb2b92720,1967-06-30,2020-11-17,999-71-3103,S99923066,X86448331X,Mrs.,Amalia471,Carrion142,,Rosales49,M,white,hispanic,F,Wesley  Saint Andrew Parish  DM,743 Wisoky Stravenue,Los Angeles,California,Los Angeles County,6037,90405,33.96623867887947,-118.25675893453393,286644.45,2247799.39,21750
774e87c0-ed52-7885-75c9-f196ce1649d5,2006-10-14,,999-93-4968,S99935182,,,Many655,Roberts511,,,,white,nonhispanic,F,Winter Gardens  California  US,215 Feil Hollow,Clovis,California,Fresno County,6019,93727,36.91249335690005,-119.54521276413281,3314.89,59867.61,40125
42ccb224-e3a8-69f2-cc0b-91c1f20f377a,2000-09-22,,999-68-7629,S99996438,X16658181X,Mr.,Robbie31,Dibbert990,,,,white,nonhispanic,M,Fremont  California  US,247 Funk Run Suite 74,Palmdale,California,Los Angeles County,6037,93543,34.563650918256826,-118.20757596651512,42639.14,4410.58,97013
03ee0631-c97e-0cb3-32db-9bf976e05c1d,2018-08-12,,999-28-4755,,,,Silvana620,Quigley282,,,,white,nonhispanic,F,Clovis  California  US,326 Mitchell Wall Apt 4,Woodcrest,California,Riverside County,,00000,33.89105593902315,-117.38879578755066,12579.82,0.00,80444
ef58ea17-a4db-3dbd-36d6-0a1aa69c7ea2,1970-07-20,,999-92-3519,S99910029,X57016984X,Mr.,Cleveland582,Bergstrom287,,,M,white,nonhispanic,M,Oakland  California  US,251 Denesik Divide,Palo Alto,California,Santa Clara County,6085,94022,37.344699439173034,-122.12326888762263,174075.21,458075.56,901575
c28bd20c-01a2-fc1b-8d52-63202f799cd7,2010-12-30,,999-20-7372,,,,Ignacio928,Acevedo301,,,,white,hispanic,M,Buenos Aires  Ciudad de Buenos Aires  AR,720 Feil Dale,Riverside,California,Riverside County,6065,92506,33.868098350835936,-117.56979955820576,28825.49,1941.46,101805
e3cb94f3-9fb3-c6a4-0f34-f72c5662d7e5,2000-11-17,,999-20-4289,S99952790,X81017826X,Mr.,Angel97,Klocko335,,,,white,nonhispanic,M,Fresno  California  US,102 Welch Esplanade Suite 49,Buena Park,California,Orange County,6059,90621,33.83846054712084,-117.9102180300676,69514.42,0.00,86958
a54f5cdc-154d-2b6c-92ad-5b7352c1cb93,1974-04-16,,999-38-3844,S99921242,X75300560X,Mr.,Ignacio928,Alemán808,,,S,asian,hispanic,M,Portsmouth  Saint John Parish  DM,574 Gerhold Skyway,Santa Monica,California,Los Angeles County,6037,90402,34.05207991164803,-118.48083127205271,141000.66,61340.10,179371
be078ef2-be2e-22e0-53f7-80c260a17bc3,2005-07-09,,999-85-6419,S99980115,,Mr.,Major265,Hane680,,,,white,nonhispanic,M,Hesperia  California  US,949 Kirlin Pathway Suite 22,El Segundo,California,Los Angeles County,6037,90245,33.86856734708888,-118.41414727617004,5950.00,75495.01,43774
fbeeb72e-752a-00bf-2a69-8edebca59935,1982-07-06,,999-60-8763,S99928368,X56129280X,Mrs.,Caridad510,Munguía264,,Cornejo190,M,white,hispanic,F,Caguas  Puerto Rico  PR,729 Jones Grove,Eastvale,California,Riverside County,6065,92880,34.00229324238594,-117.54468293402203,1960046.46,1074011.42,115339
677ede83-4888-5ec3-53ea-b172a1f5cdcd,1987-01-24,,999-83-6226,S99957019,X57752251X,Mr.,Brent147,Kertzmann286,,,M,white,nonhispanic,M,Patterson  California  US,141 Schroeder Drive,Roseville,California,Placer County,6061,95678,38.80942687787529,-121.32130761013968,102203.45,217713.41,148426
292d14fc-daff-d0d7-e1af-0413ed567182,2010-02-18,,999-41-8333,,,,Olivia294,Botello137,,,,white,hispanic,F,Kingston  Kingston  JM,794 Little Path Apt 26,Lancaster,California,Los Angeles County,6037,93551,34.706734697124304,-118.1081528011028,39528.51,40960.59,61713
ee71ac90-f528-eccf-e8fd-32248355a140,1967-06-30,,999-24-3331,S99990285,X41824256X,Ms.,Rocio28,Terrazas956,,,S,white,hispanic,F,Santo Domingo  National District  DO,433 Reilly Burg,Los Angeles,California,Los Angeles County,6037,90015,34.10766338020461,-118.4920084414735,15820.62,744612.22,21750
b06e8615-ea4a-a025-3dbf-f0b8cf5802d8,1994-07-10,,999-40-4848,S99945084,X86833196X,Mr.,Earnest658,Bergstrom287,,,M,white,hispanic,M,Moorpark  California  US,442 Gibson Gateway Suite 97,San Jose,California,Santa Clara County,6085,95037,37.30608333592891,-121.88160142843711,13573.28,36397.74,43546
1580b7e5-69c0-9695-3f3e-aea94823a96c,1989-04-20,,999-72-1856,S99931975,X505385X,Mrs.,Kris249,Fay398,,Grady603,M,asian,nonhispanic,F,Hong Kong  Hong Kong Special Administrative Region  CN,374 Hegmann Burg,Vallejo,California,Solano County,6095,94534,38.199105805578554,-122.28021847057514,241857.58,767742.81,139996
41284f19-2ca5-e665-9a81-e646a50d1979,1969-12-14,,999-44-1117,S99935826,X16096149X,Mr.,Anibal473,Abshire638,,,S,white,nonhispanic,M,Rancho Calaveras  California  US,345 Bogan Extension Suite 79,Santa Clarita,California,Los Angeles County,6037,91351,34.47576246951692,-118.55681183612491,130315.29,12284.63,55459
563b7607-10bd-f952-8539-ae54d1886ca9,1947-01-17,,999-90-9528,S99986966,X24862954X,Mr.,Brady998,Kshlerin58,,,S,asian,nonhispanic,M,Delano  California  US,123 Orn Common,Los Angeles,California,Los Angeles County,6037,91352,34.0933850237155,-118.33062019192027,155641.52,238439.39,31534
5f9f9df4-cdd4-5fe0-48da-6cc2a749f691,1923-07-27,2011-09-02,999-39-1559,S99988231,X436766X,Mrs.,Olene159,Schiller186,,Hartmann983,M,white,nonhispanic,F,West Carson  California  US,964 Price Pathway,Los Angeles,California,Los Angeles County,6037,90007,34.10752092870593,-118.50628133939914,818416.15,316971.64,90394
071682e8-06fe-ac7c-094b-2875dec9253d,1966-12-05,,999-15-3672,S99969418,X9237467X,Mr.,Seth414,Koelpin146,,,M,white,hispanic,M,Boron  California  US,420 Gutmann Lane Unit 45,Lake Mathews,California,Riverside County,,00000,33.87149545208981,-117.39228567624643,279272.15,1609885.53,159560
7c94f6e8-ef96-fce5-24b3-934ac49be6f1,2006-05-21,,999-70-5761,S99962361,,,Juan Carlos348,Madera340,,,,white,hispanic,M,Salisbury  Saint Joseph Parish  DM,1055 Kozey Dale,Banning,California,Riverside County,6065,92230,33.99503713009066,-116.99049801789022,73495.21,0.00,79365
bd19c99a-92ab-f1ea-83d8-ba6017a51d7f,2018-02-16,,999-68-6883,,,,Gayle448,Blick895,,,,white,nonhispanic,M,Concord  California  US,575 Bernhard Fort Suite 65,Santa Maria,California,Santa Barbara County,6083,93454,35.00242151297574,-120.4415954242306,3000.00,39628.47,27333
7354da7f-77e1-ea44-4022-e64c7b32524d,1990-07-25,,999-87-5970,S99955797,X30169488X,Mrs.,Buffy238,Carroll471,,Feeney44,M,white,nonhispanic,F,Sacramento  California  US,1048 Bernier Hollow,Greenfield,California,Monterey County,6053,93927,36.285188326213714,-121.3744682180554,996453.26,876529.10,64690
7b049ad5-dc4c-57ee-0871-f752574b3309,1964-08-09,,999-26-5137,S99968386,X80800646X,Mrs.,Ramona980,Alejandro916,,Duarte203,M,black,hispanic,F,Portsmouth  Saint John Parish  DM,477 Romaguera Approach Apt 15,Glendora,California,Los Angeles County,6037,91702,34.14300169776345,-117.86344836333726,1299617.03,253517.87,85062
def462a8-a2ce-3693-9371-745c40b88853,2023-08-25,,999-87-2588,,,,Val761,Haag279,,,,white,nonhispanic,M,Chino Hills  California  US,331 Watsica Rue,Los Angeles,California,Los Angeles County,6037,90043,33.71726405959003,-118.29701831150088,400.00,5823.17,5567
